location,size,total_sqft,bath,price,Place
Kaggalipura,3 BHK,1150,2,57.5,Bengaluru
Kaggadasapura,3 BHK,1654,3,70,Bengaluru
Munivenkatppa Layout,4 BHK,4500,3,225,Bengaluru
Kadugodi,3 BHK,1890,4,125,Bengaluru
Kasavanhalli,2 BHK,1069,2,55,Bengaluru
Chandapura,2 BHK,750,1,18.5,Bengaluru
Banashankari,4 Bedroom,675,4,140,Bengaluru
Hormavu,3 Bedroom,2400,3,177,Bengaluru
2nd Stage Nagarbhavi,5 Bedroom,1200,4,240,Bengaluru
Koramangala,4 Bedroom,1410,2,280,Bengaluru
7th Phase JP Nagar,3 BHK,1680,3,130,Bengaluru
Sadanand Nagar,3 BHK,3500,4,500,Bengaluru
Sarjapur  Road,3 BHK,1700,3,93.5,Bengaluru
Brindavan Layout,4 Bedroom,2200,2,150,Bengaluru
Thanisandra,3 BHK,1595,3,105,Bengaluru
Hennur Road,3 BHK,1480,3,100,Bengaluru
Bethel Nagar,3 Bedroom,1092,3,95,Bengaluru
Koramangala,3 BHK,1866,4,245,Bengaluru
Hebbal,3 BHK,3895,3,390,Bengaluru
Banashankari,3 BHK,1683,3,115,Bengaluru
Dasanapura,2 BHK,545,2,22.34,Bengaluru
Banaswadi,2 BHK,1340,2,73,Bengaluru
"Judicial Layout, Kanakapura Road, ",3 BHK,1100,3,53,Bengaluru
Akshaya Nagar,1 Bedroom,2000,1,200,Bengaluru
Whitefield,2 BHK,1185,2,56,Bengaluru
Chandapura,2 BHK,1025,2,27.68,Bengaluru
Haralur Road,3 BHK,1730,3,95,Bengaluru
Hennur Road,3 BHK,1450,3,88.6,Bengaluru
Sarjapur  Road,3 BHK,1862,4,110,Bengaluru
Sarjapur  Road,4 Bedroom,4000,5,578,Bengaluru
Old Madras Road,3 BHK,2430,5,180,Bengaluru
Hoodi,1 BHK,783 - 943,1,40.55,Bengaluru
Chambenahalli,2 BHK,1170,2,50,Bengaluru
B Narayanapura,2 BHK,1075,2,50,Bengaluru
Kodichikkanahalli,2 BHK,1060,2,34,Bengaluru
Sarjapur,2 BHK,850,2,32,Bengaluru
P&T Layout,2 BHK,935,2,45.9,Bengaluru
Gollarapalya Hosahalli,4 BHK,1905,3,86,Bengaluru
8th Block Jayanagar,6 Bedroom,2000,6,300,Bengaluru
Uttarahalli,2 BHK,1125,2,47,Bengaluru
9th Phase JP Nagar,6 Bedroom,600,6,75,Bengaluru
Chikkabanavar,4 Bedroom,1500,4,105,Bengaluru
Bannerghatta Road,3 BHK,1725,3,85,Bengaluru
Dodda Banaswadi,2 BHK,1120,2,36,Bengaluru
Brookefield,3 BHK,1750,2,75,Bengaluru
7th Phase JP Nagar,3 BHK,2000,3,77,Bengaluru
Koramangala,3 BHK,1745,3,98,Bengaluru
Bagalakunte,5 Bedroom,750,3,95,Bengaluru
Uttarahalli,3 BHK,1270,2,55.25,Bengaluru
Iblur Village,5 BHK,5384,5,420,Bengaluru
Sahakara Nagar,2 BHK,1180,2,72,Bengaluru
Shanti Nagar,2 BHK,1130,2,75,Bengaluru
Old Airport Road,4 BHK,2774,4,197,Bengaluru
Ardendale,3 BHK,1723,3,95,Bengaluru
Mysore Road,2 BHK,1175,2,70.5,Bengaluru
Ambalipura,3 BHK,1607,2,112,Bengaluru
Varanasi,2 BHK,1334,2,62,Bengaluru
Vishwapriya Layout,5 Bedroom,2800,5,130,Bengaluru
Bellandur,3 BHK,1138,3,128,Bengaluru
Bannerghatta,2 BHK,1113,2,70,Bengaluru
9th Phase JP Nagar,3 BHK,1300,2,58,Bengaluru
Judicial Layout,4 Bedroom,2400,4,350,Bengaluru
Sahakara Nagar,2 BHK,1200,2,60,Bengaluru
cooketown,3 BHK,1900,3,190,Bengaluru
Jakkur,4 BHK,5150,4,559,Bengaluru
2nd Stage Nagarbhavi,5 Bedroom,1200,5,290,Bengaluru
Whitefield,4 BHK,2956,5,234,Bengaluru
Begur Road,5 Bedroom,1100,5,165,Bengaluru
Panathur,2 BHK,1398,2,97,Bengaluru
Margondanahalli,2 Bedroom,1152,1,66,Bengaluru
Rajarajeshwarinagar,4 Bedroom,1200,5,325,Bengaluru
Nagavara,2 BHK,1110,2,44.95,Bengaluru
 Devarachikkanahalli,2 BHK,1116,2,47,Bengaluru
Babusapalaya,2 BHK,1061,2,33.84,Bengaluru
Malleshwaram,1 BHK,620,1,86.8,Bengaluru
7th Phase JP Nagar,3 BHK,1300,2,52,Bengaluru
Yelahanka,2 BHK,1270,2,57,Bengaluru
Peenya,2 BHK,966,2,50,Bengaluru
AMS Layout,4 Bedroom,1200,4,110,Bengaluru
Kodigehalli,4 Bedroom,1320,4,249,Bengaluru
Iblur Village,4 BHK,3596,5,297,Bengaluru
Kathriguppe IV Phase,3 BHK,1630,3,131,Bengaluru
Kodipalya,5 BHK,600,6,72,Bengaluru
Ramchandrapuram,4 Bedroom,600,4,60,Bengaluru
Amruthahalli,2 BHK,1202,2,65,Bengaluru
Pampa Extension,4 Bedroom,1200,4,250,Bengaluru
Jakkur,2 BHK,1300,2,80,Bengaluru
Uttarahalli,6 Bedroom,1200,6,330,Bengaluru
Electronic City,3 BHK,1360,2,70,Bengaluru
Hennur Road,2 BHK,1155,2,69.18,Bengaluru
Hosakerehalli,3 BHK,2378,3,310,Bengaluru
Hulimavu,2 BHK,1011,2,38,Bengaluru
HSR Layout,2 BHK,1203,2,72,Bengaluru
Hebbal,3 BHK,1645,3,113,Bengaluru
Horamavu Agara,3 BHK,1364,2,50,Bengaluru
Anekal,2 Bedroom,1200,1,36,Bengaluru
KR Layout,1 BHK,1050,2,41,Bengaluru
Kothanur,3 BHK,1365,3,66,Bengaluru
Jigani,3 BHK,1252,3,70,Bengaluru
Jigani,3 BHK,1221,3,65,Bengaluru
Panathur,2 BHK,1065,2,58,Bengaluru
Uttarahalli,3 BHK,1270,2,55.25,Bengaluru
Sahakara Nagar,2 BHK,1032,2,45,Bengaluru
Frazer Town,4 BHK,2900,4,325,Bengaluru
Sector 2 HSR Layout,3 BHK,1515,2,69,Bengaluru
Akshaya Vana,2 BHK,1427,2,52,Bengaluru
Magadi Road,2 BHK,940,2,50,Bengaluru
Medahalli,5 Bedroom,800,5,95,Bengaluru
Bannerghatta Road,3 BHK,1460,2,80,Bengaluru
Sarjapur  Road,3 BHK,2275,4,175,Bengaluru
9th Phase JP Nagar,3 BHK,1522,3,90,Bengaluru
Basaveshwara Nagar Yelahanka,3 Bedroom,3210,4,380,Bengaluru
Thanisandra,2 BHK,1185,2,42.67,Bengaluru
1Hoysalanagar,13 BHK,5425,13,275,Bengaluru
Banashankari,3 BHK,1800,3,125,Bengaluru
Electronics City Phase 1,2 BHK,940,2,44,Bengaluru
Andrahalli,4 Bedroom,1200,4,135,Bengaluru
Marathahalli,3 BHK,1530,3,71,Bengaluru
Gollahalli,2 BHK,1050,2,48,Bengaluru
Subramanyapura,2 BHK,929,2,49,Bengaluru
Banjara Layout,4 Bedroom,3750,5,145,Bengaluru
Whitefield,3 BHK,1530,3,75,Bengaluru
PC Palaya,2 Bedroom,900,2,48,Bengaluru
Vasanthapura,2 BHK,978,2,34.22,Bengaluru
Sathya Sai Layout,4 BHK,4041,4,345,Bengaluru
Ambalipura,1 BHK,770,1,43.82,Bengaluru
Kaval Byrasandra,2 BHK,1066,2,55,Bengaluru
Electronic City,1 BHK,635,1,28,Bengaluru
Whitefield,2 BHK,1015,2,45,Bengaluru
Hebbal,2 BHK,1175,2,54.05,Bengaluru
Chikkabanavar,4 Bedroom,1200,4,130,Bengaluru
Vidyaranyapura,2 BHK,1188,2,50,Bengaluru
Indira Nagar,5 Bedroom,2400,5,700,Bengaluru
Soppahalli,1 BHK,620,1,25,Bengaluru
Ejipura,2 BHK,1210,2,75,Bengaluru
Attibele,3 Bedroom,1000,3,90,Bengaluru
Rajaji Nagar,3 BHK,1500,2,99,Bengaluru
Electronic City,4 Bedroom,1800,3,190,Bengaluru
Thanisandra,2 BHK,1185,2,43.66,Bengaluru
Basavangudi,3 BHK,1600,3,130,Bengaluru
Gottigere,2 BHK,1100,2,28,Bengaluru
Yelahanka,2 BHK,1300,2,69.23,Bengaluru
Kasavanhalli,2 BHK,1100,2,68,Bengaluru
Ambalipura,2 BHK,860,2,28.93,Bengaluru
Panathur,2 BHK,1007,2,64,Bengaluru
Akshaya Nagar,2 BHK,1100,2,48,Bengaluru
Whitefield,2 BHK,1187,2,38,Bengaluru
R.T. Nagar,2 BHK,1150,2,72,Bengaluru
Nagavara,3 BHK,2400,3,252,Bengaluru
Aavalahalli,2 BHK,1180,2,41.94,Bengaluru
Budigere,3 BHK,1820,3,85.2,Bengaluru
Hennur Bande,6 Bedroom,1200,6,180,Bengaluru
Sector 1 HSR Layout,3 Bedroom,2400,6,775,Bengaluru
KR Puram,4 BHK,3628,4,246,Bengaluru
Kodbisanhalli,3 BHK,1430,3,70,Bengaluru
Kanakpura Road,2 BHK,700,2,40,Bengaluru
Kattigenahalli,2 Bedroom,1200,1,70,Bengaluru
Old Madras Road,2 BHK,1165,2,40.77,Bengaluru
Jalahalli,3 BHK,1569,3,118,Bengaluru
Basaveshwara Nagar Yelahanka,3 BHK,1950,4,95,Bengaluru
Jayanti Nagar,2 Bedroom,1200,3,70,Bengaluru
Yelahanka New Town,3 BHK,2437,3,125,Bengaluru
Marathahalli,2 BHK,950,2,46.7,Bengaluru
Bellandur,3 BHK,1685,3,115,Bengaluru
Green Glen Layout,4 BHK,3270,4,205,Bengaluru
Sarjapur  Road,2 BHK,1314,2,110,Bengaluru
New Gurappana Palya,3 BHK,1250,3,40,Bengaluru
Virudhu Nagar,2 BHK,1130,2,68,Bengaluru
Doddakannelli,6 Bedroom,1200,9,122,Bengaluru
Sultan Palaya,6 Bedroom,890,5,160,Bengaluru
kamanahalli main road,3 Bedroom,857,3,95,Bengaluru
Whitefield,3 BHK,2247,3,145,Bengaluru
Marathahalli,3 BHK,1550,3,85,Bengaluru
Hoodi,3 BHK,1715,2,100,Bengaluru
Hennur Road,2 BHK,1053,2,53,Bengaluru
Begur Road,3 Bedroom,1200,3,50,Bengaluru
HBR Layout,3 Bedroom,1800,2,230,Bengaluru
Chikkabanavar,5 Bedroom,2400,4,97,Bengaluru
Kodbisanhalli,2 BHK,1245,1,60,Bengaluru
Koramangala,2 BHK,1320,2,160,Bengaluru
Whitefield,4 Bedroom,3940,5,265,Bengaluru
Thanisandra,3 BHK,1241,2,65,Bengaluru
7th Phase JP Nagar,3 BHK,2980,4,260,Bengaluru
7th Block Koramangala,6 Bedroom,600,5,130,Bengaluru
Raja Rajeshwari Nagar,2 BHK,1090,2,57,Bengaluru
Byrasandra,3 BHK,1390,2,50,Bengaluru
Sampangi Rama Nagar,8 Bedroom,600,4,175,Bengaluru
Jakkur Plantation,3 BHK,2750,5,275,Bengaluru
Kanakpura Road,3 BHK,1100,2,52.97,Bengaluru
Koramangala,2 BHK,1350,2,103,Bengaluru
Prakash Nagar,2 BHK,800,2,55,Bengaluru
Sarjapur  Road,3 BHK,1787,3,116,Bengaluru
BTM Layout,3 BHK,2400,3,220,Bengaluru
Haralur Road,4 BHK,3700,4,325,Bengaluru
Sarjapur  Road,3 BHK,1691,3,93.01,Bengaluru
Bhoganhalli,4 BHK,2119,4,111,Bengaluru
Chikka Tirupathi,3 Bedroom,2325,3,95,Bengaluru
Thyagaraja Nagar,5 Bedroom,570,5,80,Bengaluru
Akshaya Nagar,3 BHK,1896,3,102,Bengaluru
Banashankari Stage V,3 BHK,1540,3,48.51,Bengaluru
Cambridge Layout,2 BHK,1244,2,95,Bengaluru
Hormavu,3 BHK,1365,2,65,Bengaluru
Thanisandra,1 BHK,580,1,27.5,Bengaluru
Hebbal,3 BHK,1355,3,83.87,Bengaluru
Bharat Nagar,3 Bedroom,1500,4,180,Bengaluru
8th Phase JP Nagar,2 BHK,1513,2,62,Bengaluru
Banashankari,2 BHK,1175,2,41.13,Bengaluru
Thanisandra,3 BHK,2087,4,139,Bengaluru
Talaghattapura,3 BHK,2273,3,145,Bengaluru
Thanisandra,3 BHK,2050,3,150,Bengaluru
Garebhavipalya,2 Bedroom,1200,2,75,Bengaluru
Whitefield,2 BHK,1190,2,59,Bengaluru
Kodigehalli,4 BHK,600,3,85,Bengaluru
Marathahalli,2 BHK,1019,2,49.86,Bengaluru
Thigalarapalya,3 BHK,1830,3,133,Bengaluru
Channasandra,7 Bedroom,4278,7,299,Bengaluru
Sarjapur  Road,2 BHK,1028,2,56,Bengaluru
Old Madras Road,2 BHK,1300,2,100,Bengaluru
Whitefield,2 BHK,1160,2,67,Bengaluru
Mahadevpura,3 BHK,1505,3,78,Bengaluru
Kogilu,2 BHK,1250,2,55.55,Bengaluru
Ramchandrapuram,1 Bedroom,400,2,50,Bengaluru
Sarjapur,2 BHK,1175,2,41.68,Bengaluru
Janatha Colony,2 BHK,1100,2,57.6,Bengaluru
Vishwanatha Nagenahalli,3 BHK,2159,3,120,Bengaluru
Devanahalli,2 BHK,1230,2,56.45,Bengaluru
Gkvk Layout,3 Bedroom,1200,4,180,Bengaluru
Channasandra Layout,5 Bedroom,3100,6,165,Bengaluru
Old Madras Road,5 BHK,4500 - 5540,7,287,Bengaluru
Hegganahalli,1 Bedroom,1200,1,48,Bengaluru
Dodsworth Layout,2 BHK,1340,2,71,Bengaluru
Banashankari,3 BHK,1750,2,89,Bengaluru
Banashankari Stage II,2 BHK,1400,2,100,Bengaluru
Nagarbhavi,3 BHK,1350,3,60,Bengaluru
RMV Extension,3 BHK,1675,3,62,Bengaluru
Thanisandra,2 BHK,1340,2,66.33,Bengaluru
Malleshwaram,2 Bedroom,600,1,68,Bengaluru
Hulimavu,2 BHK,1276,2,76,Bengaluru
Ramagondanahalli,3 BHK,1738,2,76,Bengaluru
"Hoodi Circle, ",2 BHK,1190,2,59.9,Bengaluru
Electronic City,2 BHK,1128,2,65.45,Bengaluru
Veersandra,2 BHK,1250,2,55,Bengaluru
ITI Layout,2 BHK,1450,2,90,Bengaluru
Kudlu,2 BHK,1084,2,53,Bengaluru
Kaggadasapura,4 BHK,2150,4,90,Bengaluru
Koramangala,4 Bedroom,6000,4,625,Bengaluru
Nagarbhavi,4 Bedroom,600,3,77,Bengaluru
Hosur Road,2 BHK,1250,2,65,Bengaluru
Seegehalli,3 Bedroom,2400,4,240,Bengaluru
Begur,3 BHK,1304,3,65,Bengaluru
Rajaji Nagar,3 BHK,1640,3,268,Bengaluru
7th Phase JP Nagar,2 BHK,980,2,77.44,Bengaluru
Ramanashree Enclave,2 BHK,1275,2,49.5,Bengaluru
"Yelahanka,MVIT college",1 Bedroom,10030,1,150,Bengaluru
Banjara Layout,3 Bedroom,2500,4,140,Bengaluru
Bidadi,4 Bedroom,3600,4,225,Bengaluru
Anekal,3 Bedroom,2400,4,95,Bengaluru
Chikku Lakshmaiah Layout,3 BHK,2300,3,280,Bengaluru
Kanakpura Road,3 BHK,1450,2,70.18,Bengaluru
Electronic City,2 BHK,890,2,40,Bengaluru
Bannerghatta Road,2 BHK,1340,2,85,Bengaluru
Vidyaranyapura,3 BHK,1100,2,75,Bengaluru
Kengeri,2 BHK,750,2,40,Bengaluru
Basaveshwara Nagar,4 Bedroom,700,4,125,Bengaluru
Akshaya Nagar,2 BHK,1300,2,66,Bengaluru
HRBR Layout,2 BHK,1301,2,120,Bengaluru
Gnana Bharathi,9 Bedroom,3200,8,130,Bengaluru
Pillahalli,3 Bedroom,1900,2,92,Bengaluru
Kanakpura Road,2 BHK,1299,2,105,Bengaluru
Anugrah Layout,3 BHK,1250,3,40,Bengaluru
Whitefield,4 Bedroom,1600,4,300,Bengaluru
Kalkere,2 BHK,925,2,55,Bengaluru
Meenakunte,3 Bedroom,3900,3,250,Bengaluru
Uttarahalli,2 BHK,1107,2,45,Bengaluru
Ramesh Nagar,2 Bedroom,1400,2,160,Bengaluru
Electronics City Phase 1,2 BHK,1300,2,67,Bengaluru
Yeshwanthpur,2 BHK,570,2,62,Bengaluru
Hiremath Layout,3 BHK,1715,3,95,Bengaluru
Uttarahalli,2 BHK,1200,2,55,Bengaluru
9th Block Jayanagar,6 Bedroom,1200,5,280,Bengaluru
Ashok Nagar,2 BHK,703,2,60,Bengaluru
Talaghattapura,2 BHK,921,2,29.47,Bengaluru
Marathahalli,2 BHK,1144,2,65,Bengaluru
Kanakpura Road,1 BHK,525,1,26.01,Bengaluru
Suddaguntepalya,3 BHK,1400,2,56,Bengaluru
Balagere,1 BHK,661,1,33,Bengaluru
Upkar Layout,6 Bedroom,1200,6,160,Bengaluru
Kengeri Satellite Town,5 BHK,1200,5,70,Bengaluru
Yelahanka,3 BHK,1705,3,91,Bengaluru
Anjana Nagar,5 Bedroom,1035,5,170,Bengaluru
Kadugodi,3 BHK,1430,2,55,Bengaluru
Marathahalli,2 BHK,1240,2,55,Bengaluru
Garudachar Palya,3 BHK,1325,2,60.8,Bengaluru
Thanisandra,2 BHK,1230,2,44,Bengaluru
Electronics City Phase 1,2 BHK,1000,2,28,Bengaluru
Gollarahatti,4 Bedroom,740,2,24.5,Bengaluru
Uttarahalli,3 BHK,1330,2,46.45,Bengaluru
Sarjapur  Road,4 BHK,3005,5,275,Bengaluru
Shivaji Nagar,3 BHK,1300,3,170,Bengaluru
Haralur Road,2 BHK,1243,2,46,Bengaluru
Kengeri Satellite Town,4 Bedroom,936,2,60.84,Bengaluru
Banashankari Stage III,3 BHK,1500,2,100,Bengaluru
Kodigehalli,3 Bedroom,1200,4,156,Bengaluru
Cox Town,2 BHK,1073,2,72,Bengaluru
Kudlu,2 BHK,1300,2,56,Bengaluru
Sarjapur,4 Bedroom,4201,4,435,Bengaluru
Electronic City,2 BHK,1065,2,30.75,Bengaluru
Whitefield,2 BHK,1216,2,66.88,Bengaluru
Jigani,3 BHK,1252,3,59,Bengaluru
Hormavu,2 BHK,1196,2,44.8,Bengaluru
Kudlu,2 BHK,1027,2,44,Bengaluru
Padmanabhanagar,3 Bedroom,610,2,75,Bengaluru
Poornapragna Housing Society Layout,3 BHK,1270,2,57.15,Bengaluru
Mico Layout,2 BHK,1171,2,39,Bengaluru
Kothannur,3 BHK,1215,2,48.6,Bengaluru
Venkateswara Nagar,1 Bedroom,600,1,20,Bengaluru
Whitefield,2 BHK,1180,2,77,Bengaluru
Electronic City Phase II,2 BHK,1160,2,33.51,Bengaluru
Chikkagubbi,4 Bedroom,4382,4,400,Bengaluru
Whitefield,3 BHK,2140,3,139,Bengaluru
Yeshwanthpur,3 BHK,1500,3,100,Bengaluru
Banaswadi,2 BHK,1008,2,52,Bengaluru
Ambedkar Nagar,3 BHK,1921,4,129,Bengaluru
Electronic City,2 BHK,1127,2,32,Bengaluru
Rajaji Nagar,3 BHK,1621,3,124,Bengaluru
Poornapragna Housing Society Layout,3 Bedroom,2400,3,360,Bengaluru
Banashankari 2 nd Stage,3 BHK,1030,2,77.25,Bengaluru
Whitefield,2 BHK,1314,2,84,Bengaluru
Choodasandra,3 BHK,1220,3,56,Bengaluru
Banashankari Stage VI,4 Bedroom,600,3,97,Bengaluru
JP Nagar,3 BHK,1590,2,85,Bengaluru
Shivaji Nagar,2 BHK,703,2,49.5,Bengaluru
Hosakerehalli,3 BHK,1795,3,64.62,Bengaluru
Gottigere,4 Bedroom,3000,3,132,Bengaluru
Sarjapur  Road,4 BHK,4395,4,242,Bengaluru
Electronic City,2 BHK,825,2,35,Bengaluru
Yelahanka,4 BHK,4025,6,350,Bengaluru
Vajarahalli,3 BHK,1254,2,70,Bengaluru
Ramagondanahalli,3 BHK,2040,3,114,Bengaluru
Thigalarapalya,3 BHK,2215,4,154,Bengaluru
Jalahalli,2 BHK,1478,2,125,Bengaluru
Malleshwaram,3 BHK,2475,4,337,Bengaluru
Cambridge Layout,3 BHK,1669,3,298,Bengaluru
Nagappa Reddy Layout,3 BHK,1820,3,79.5,Bengaluru
Horamavu Agara,3 BHK,1623,3,89,Bengaluru
Haralur Road,2 BHK,1243,2,46,Bengaluru
Electronic City,2 BHK,1200,2,40.5,Bengaluru
Gottigere,3 BHK,1613,3,72,Bengaluru
Rajiv Gandhi Nagar,2 BHK,1293,2,80,Bengaluru
Hoskote,2 BHK,1065,2,28.5,Bengaluru
Kudlu Gate,2 BHK,940,2,69.57,Bengaluru
Sarjapur  Road,3 BHK,1181,2,65,Bengaluru
Malleshwaram,3 BHK,2215,3,275,Bengaluru
Marathahalli,1 BHK,1100,2,75,Bengaluru
MLA Layout,2 BHK,1050,2,36,Bengaluru
Subramanyapura,3 BHK,1260,2,75,Bengaluru
Banashankari Stage II,5 BHK,2800,3,425,Bengaluru
Dodda Banaswadi,3 BHK,1500,3,56,Bengaluru
KR Puram,6 Bedroom,1200,6,132,Bengaluru
Esther Enclave Layout,2 Bedroom,1000,2,66,Bengaluru
Whitefield,3 BHK,1530,3,73,Bengaluru
HSR Layout,2 BHK,1140,2,46,Bengaluru
Dodda Nekkundi Extension,3 BHK,1864,3,115,Bengaluru
Sarjapur,3 BHK,1575,3,55,Bengaluru
Attibele,3 Bedroom,1200,3,105,Bengaluru
Raja Rajeshwari Nagar,2 BHK,945,2,45,Bengaluru
Sarjapur  Road,3 BHK,1691,3,100,Bengaluru
KR Garden,2 Bedroom,1200,2,135,Bengaluru
Electronic City Phase II,3 BHK,1220,3,35.25,Bengaluru
Kengeri,1 BHK,600,1,35,Bengaluru
Whitefield,2 BHK,1160,2,39,Bengaluru
Dodda Nekkundi Extension,3 BHK,1950,2,89.5,Bengaluru
Vittasandra,3 BHK,1650,3,85,Bengaluru
Annapurneshwari Nagar,4 Bedroom,2400,4,150,Bengaluru
Abbigere,2 BHK,795,1,32.6,Bengaluru
Raghavendra Nagar,5 Bedroom,800,5,95,Bengaluru
TC Palaya,5 Bedroom,1400,5,97,Bengaluru
Kalyan nagar,3 BHK,2285,4,165,Bengaluru
Haralur Road,2 BHK,1243,2,46,Bengaluru
Kammagondahalli,2 BHK,1263,2,51.5,Bengaluru
Nanjappa Layout Vidyaranyapura,5 BHK,1200,4,115,Bengaluru
Hennur,3 BHK,1345,2,69,Bengaluru
D Group Employees Layout,5 Bedroom,4400,5,240,Bengaluru
Electronic City,3 BHK,1360,2,58,Bengaluru
Sarjapur  Road,2 BHK,1026,2,60.55,Bengaluru
Alfa Garden Layout,2 BHK,1050,2,38,Bengaluru
Uttarahalli,3 BHK,1460,3,76,Bengaluru
Banagiri Nagar,3 BHK,1525,2,91.48,Bengaluru
Kanakpura Road,3 BHK,1843,3,85,Bengaluru
Ananth Nagar,2 BHK,1000,2,25,Bengaluru
Koramangala,3 BHK,1642,2,115,Bengaluru
TC Palaya,3 Bedroom,1200,2,66,Bengaluru
Austin Town,2 BHK,975,2,60,Bengaluru
Bisuvanahalli,3 BHK,1075,2,44,Bengaluru
Panathur,2 BHK,1210,2,77.93,Bengaluru
Rammana Layout,3 BHK,2000,3,100,Bengaluru
Akshaya Nagar,2 BHK,1225,2,68,Bengaluru
Jakkur,2 BHK,1290,2,80.04,Bengaluru
Remco Bhel Layout,2 BHK,1220,2,56,Bengaluru
A Narayanapura,1 Bedroom,1500,2,85,Bengaluru
Kaggadasapura,2 BHK,1361,2,79,Bengaluru
Frazer Town,5 Bedroom,2801.25,4,462,Bengaluru
1st Phase JP Nagar,2 BHK,1394,2,85,Bengaluru
Yelahanka,2 BHK,870,2,27,Bengaluru
Marasandra,4 Bedroom,5000,5,300,Bengaluru
Rajaji Nagar,2 BHK,1222,2,98,Bengaluru
Hebbal,2 BHK,1420,2,99.39,Bengaluru
Bellandur,3 BHK,1846,3,135,Bengaluru
Benson Town,2 Bedroom,1688.12,2,270,Bengaluru
Yeshwanthpur,2 BHK,1167,2,64.08,Bengaluru
Ananth Nagar,2 BHK,902,2,25,Bengaluru
Kannamangala,4 BHK,2422,4,135,Bengaluru
Rachenahalli,2 BHK,1050,2,52.5,Bengaluru
Rajapura,2 BHK,1000,2,50,Bengaluru
Kundalahalli,2 BHK,1260,2,58,Bengaluru
Banashankari Stage II,3 Bedroom,3000,3,450,Bengaluru
Jigani,2 BHK,939,2,39,Bengaluru
Konanakunte,9 Bedroom,1590,6,150,Bengaluru
Jalahalli,1 Bedroom,600,1,37,Bengaluru
8th Phase JP Nagar,2 BHK,1298,2,59,Bengaluru
Marathahalli,3 BHK,1710,3,135,Bengaluru
Subramanyapura,2 BHK,1000,2,45,Bengaluru
Ramagondanahalli,3 BHK,3350,3,150,Bengaluru
Bagalakunte,2 Bedroom,1200,4,138,Bengaluru
RPC layout,2 BHK,1100,2,68,Bengaluru
Jalahalli,1 BHK,615,1,46,Bengaluru
Sarjapur  Road,2 BHK,1350,2,85,Bengaluru
Sultan Palaya,4 Bedroom,5000,5,325,Bengaluru
Cunningham Road,3 BHK,2700,3,501,Bengaluru
Vijaya Bank Layout,6 Bedroom,4000,6,460,Bengaluru
Hegde Nagar,3 BHK,1718,3,130,Bengaluru
7th Phase JP Nagar,3 BHK,1680,3,112,Bengaluru
Hulimavu,2 Bedroom,1500,2,90,Bengaluru
Sarjapur  Road,3 BHK,1157,2,72,Bengaluru
Akshaya Nagar,2 BHK,1179,2,51,Bengaluru
Hulimavu,2 BHK,1255 - 1375,2,60.48,Bengaluru
Phase 1 Kammasandra,2 BHK,1105,2,28.18,Bengaluru
Banashankari,3 BHK,1800,3,175,Bengaluru
Jalahalli East,2 BHK,1010,2,52,Bengaluru
Electronic City,1 BHK,630,1,46,Bengaluru
Anekal,2 Bedroom,1200,2,36.1,Bengaluru
Kaval Byrasandra,2 BHK,1025,2,60,Bengaluru
Hennur Road,2 BHK,1195,2,59,Bengaluru
Whitefield,2 BHK,1012,2,58,Bengaluru
Hegde Nagar,3 BHK,1884,4,118,Bengaluru
Sarjapura - Attibele Road,2 BHK,1090,2,37,Bengaluru
Kathriguppe,3 BHK,1300,3,77.99,Bengaluru
Amblipura,4 BHK,2950,4,250,Bengaluru
Harlur,3 BHK,1710,3,85,Bengaluru
Uttarahalli,3 BHK,1500,3,68,Bengaluru
Kodichikkanahalli,3 BHK,1310,2,53,Bengaluru
Dommasandra,2 BHK,674,1,19.9,Bengaluru
Hoodi,3 BHK,1350,3,70,Bengaluru
Hennur Gardens,3 BHK,1464,2,115,Bengaluru
Marsur,3 BHK,715,2,29,Bengaluru
Electronic City,3 BHK,1400,2,40.45,Bengaluru
Electronic City Phase II,3 BHK,1625,2,48.75,Bengaluru
Electronic City,2 BHK,1065,2,30.76,Bengaluru
Kumaraswami Layout,6 Bedroom,510,4,70,Bengaluru
HMT Layout,3 BHK,1385,3,90,Bengaluru
CV Raman Nagar,2 BHK,1040,2,50,Bengaluru
Haralur Road,3 BHK,1817,3,110,Bengaluru
Volagerekallahalli,2 BHK,1205,2,47,Bengaluru
Volagerekallahalli,2 BHK,1070,2,33.43,Bengaluru
Kodathi,2 BHK,1070,2,52,Bengaluru
Amruthahalli,2 BHK,1340,2,75,Bengaluru
Kalena Agrahara,2 BHK,980,2,35,Bengaluru
8th Phase JP Nagar,2 BHK,1006,2,44,Bengaluru
Thanisandra,2 BHK,1098,2,71,Bengaluru
Mico Layout,2 BHK,1200,2,53.5,Bengaluru
Thigalarapalya,4 BHK,4190,4,325,Bengaluru
Sarjapur  Road,2 BHK,1019,2,62,Bengaluru
Whitefield,2 BHK,1150,2,40.21,Bengaluru
Anekal,3 Bedroom,1733.5,3,120,Bengaluru
Yeshwanthpur Industrial Suburb,2 BHK,1415,2,120,Bengaluru
"Electronic city Phase 1, ",3 BHK,1750,3,58,Bengaluru
Raja Rajeshwari Nagara,3 BHK,1537,3,81,Bengaluru
Chennappa Layout,2 BHK,1050,2,45,Bengaluru
Kanakpura Road,3 BHK,1452,3,55.6,Bengaluru
Domlur,2 BHK,1246,2,95,Bengaluru
