location,size,total_sqft,bath,price,Place,bhk
Chrompet,1 bhk,960,1,79.6845,Chennai,1
Velachery,3 bhk,1928,2,146.8602,Chennai,3
Velachery,2 bhk,1648,1,82.5451,Chennai,2
T Nagar,1 bhk,1538,1,175.6041,Chennai,1
Chrompet,1 bhk,715,1,73.0025,Chennai,1
Karapakkam,1 bhk,1201,1,82.91375,Chennai,1
Adyar,1 bhk,668,1,50.76885,Chennai,1
Velachery,2 bhk,1545,1,86.2417,Chennai,2
Adyar,2 bhk,1206,2,83.99365,Chennai,2
Velachery,2 bhk,1694,1,148.6816,Chennai,2
Anna Nagar,1 bhk,1656,1,129.17,Chennai,1
Chrompet,1 bhk,964,1,90.5228,Chennai,1
Adyar,1 bhk,951,1,93.64825,Chennai,1
Karapakkam,1 bhk,835,1,64.54125,Chennai,1
Anna Nagar,1 bhk,1548,1,121.0934,Chennai,1
Chrompet,1 bhk,827,1,87.0155,Chennai,1
KK Nagar,3 bhk,1834,2,108.9272,Chennai,3
Velachery,3 bhk,1840,2,85.6646,Chennai,3
Velachery,3 bhk,1973,2,181.7966,Chennai,3
Anna Nagar,2 bhk,1829,1,112.6584,Chennai,2
T Nagar,2 bhk,1851,1,216.6046,Chennai,2
Karapakkam,2 bhk,1519,2,120.96,Chennai,2
Velachery,3 bhk,1822,2,139.0115,Chennai,3
Karapakkam,1 bhk,721,1,57.10375,Chennai,1
Chrompet,1 bhk,1022,1,82.326,Chennai,1
Karapakkam,1 bhk,588,1,61.8975,Chennai,1
Anna Nagar,1 bhk,1716,1,121.8802,Chennai,1
Chrompet,1 bhk,955,1,80.5925,Chennai,1
Karapakkam,1 bhk,817,1,84.09,Chennai,1
Adyar,1 bhk,1036,1,102.33215,Chennai,1
Velachery,2 bhk,1682,1,92.8361,Chennai,2
Adyar,1 bhk,628,1,76.0354,Chennai,1
Chrompet,1 bhk,941,1,123.0335,Chennai,1
Karapakkam,1 bhk,647,1,49.7125,Chennai,1
Chrompet,1 bhk,838,1,86.8925,Chennai,1
Karapakkam,1 bhk,849,1,64.5775,Chennai,1
Adyar,1 bhk,1048,1,95.31325,Chennai,1
KK Nagar,4 bhk,2383,2,196.429,Chennai,4
Chrompet,1 bhk,820,1,74.5185,Chennai,1
Karapakkam,1 bhk,752,1,57.34,Chennai,1
T Nagar,2 bhk,1923,1,131.3303,Chennai,2
Velachery,3 bhk,2000,2,151.0877,Chennai,3
Karapakkam,2 bhk,1412,2,96.7175,Chennai,2
Chrompet,1 bhk,979,1,101.7343,Chennai,1
Chrompet,1 bhk,1000,1,98.6995,Chennai,1
Adyar,1 bhk,961,1,83.26585,Chennai,1
Karapakkam,1 bhk,1297,1,98.9625,Chennai,1
Karapakkam,1 bhk,714,1,57.365,Chennai,1
Velachery,2 bhk,1505,1,123.6875,Chennai,2
Velachery,3 bhk,1955,2,88.6206,Chennai,3
Velachery,2 bhk,1578,1,140.4963,Chennai,2
Chrompet,1 bhk,812,1,86.003,Chennai,1
Anna Nagar,2 bhk,1898,1,162.4316,Chennai,2
Velachery,3 bhk,1868,2,81.1016,Chennai,3
Chrompet,1 bhk,701,1,83.8945,Chennai,1
Chrompet,1 bhk,1068,1,90.854,Chennai,1
Velachery,2 bhk,1521,1,85.6417,Chennai,2
Anna Nagar,1 bhk,1572,1,114.4788,Chennai,1
T Nagar,2 bhk,1910,1,153.9702,Chennai,2
Chrompet,1 bhk,901,1,87.0455,Chennai,1
Velachery,2 bhk,1586,1,71.9773,Chennai,2
Velachery,2 bhk,1782,1,108.5175,Chennai,2
Karapakkam,1 bhk,684,1,71.455,Chennai,1
Chrompet,1 bhk,1165,1,124.9225,Chennai,1
Adyar,1 bhk,698,1,47.7081,Chennai,1
T Nagar,2 bhk,1904,1,149.5629,Chennai,2
KK Nagar,4 bhk,2386,2,194.7776,Chennai,4
Anna Nagar,1 bhk,1640,1,195.3637,Chennai,1
Karapakkam,1 bhk,1282,1,58.1375,Chennai,1
Adyar,1 bhk,787,1,74.84785,Chennai,1
KK Nagar,2 bhk,1508,1,111.6434,Chennai,2
Anna Nagar,2 bhk,1864,,155.5692,Chennai,2
T Nagar,2 bhk,1803,1,206.2649,Chennai,2
Chrompet,1 bhk,1200,1,102.915,Chennai,1
T Nagar,1 bhk,1743,1,199.5471,Chennai,1
Chrompet,1 bhk,771,1,75.428,Chennai,1
KK Nagar,1 bhk,1325,1,86.7746,Chennai,1
Velachery,2 bhk,1569,1,89.3732,Chennai,2
Chrompet,1 bhk,1019,1,98.607,Chennai,1
Karapakkam,2 bhk,1524,2,54.125,Chennai,2
Chrompet,2 bhk,1202,1,125.488,Chennai,2
Chrompet,1 bhk,802,1,97.8765,Chennai,1
Anna Nagar,2 bhk,1968,1,225.7953,Chennai,2
Velachery,2 bhk,1693,1,81.6816,Chennai,2
Chrompet,1 bhk,932,1,89.247,Chennai,1
Karapakkam,1 bhk,1071,1,64.7825,Chennai,1
Velachery,3 bhk,1866,2,101.1381,Chennai,3
Velachery,3 bhk,1844,2,95.7323,Chennai,3
Chrompet,1 bhk,1016,1,88.9642,Chennai,1
Karapakkam,1 bhk,803,1,77.945,Chennai,1
Chrompet,1 bhk,862,1,79.9055,Chennai,1
Velachery,2 bhk,1500,1,76.865,Chennai,2
KK Nagar,4 bhk,2491,2,200.1618,Chennai,4
Velachery,2 bhk,1704,1,98.1088,Chennai,2
Velachery,3 bhk,1803,2,147.0588,Chennai,3
T Nagar,1 bhk,1541,1,125.2214,Chennai,1
Chrompet,1 bhk,1178,1,127.184,Chennai,1
Karapakkam,2 bhk,1473,2,120.835,Chennai,2
Karapakkam,1 bhk,594,1,65.18,Chennai,1
T Nagar,1 bhk,1701,1,204.6093,Chennai,1
Karapakkam,1 bhk,1169,1,72.03,Chennai,1
Anna Nagar,1 bhk,1684,1,198.717,Chennai,1
T Nagar,1 bhk,1569,1,183.1639,Chennai,1
Chrompet,2 bhk,1232,1,98.151,Chennai,2
Chrompet,1 bhk,958,1,100.013,Chennai,1
KK Nagar,2 bhk,1583,1,95.88,Chennai,2
Adyar,1 bhk,907,1,66.4661,Chennai,1
KK Nagar,2 bhk,1702,1,155.9652,Chennai,2
Karapakkam,1 bhk,739,1,69.575,Chennai,1
Velachery,2 bhk,1760,1,70.5736,Chennai,2
Velachery,3 bhk,1956,2,86.7635,Chennai,3
Chrompet,1 bhk,714,1,96.9168,Chennai,1
T Nagar,2 bhk,1848,1,139.2128,Chennai,2
Chrompet,1 bhk,1005,1,134.4975,Chennai,1
Anna Nagar,1 bhk,1638,1,121.6187,Chennai,1
Chrompet,2 bhk,1294,1,111.5753,Chennai,2
T Nagar,1 bhk,1653,1,135.4702,Chennai,1
Anna Nagar,2 bhk,1950,1,140.3406,Chennai,2
Velachery,3 bhk,1841,2,163.1514,Chennai,3
Karapakkam,1 bhk,1252,1,111.1925,Chennai,1
T Nagar,2 bhk,1817,1,197.7504,Chennai,2
KK Nagar,2 bhk,1337,1,87.5498,Chennai,2
Velachery,2 bhk,1561,1,84.2964,Chennai,2
Anna Nagar,1 bhk,1517,1,180.7645,Chennai,1
T Nagar,2 bhk,1917,1,127.7655,Chennai,2
Karapakkam,1 bhk,766,1,57.4275,Chennai,1
Karapakkam,1 bhk,745,1,69.885,Chennai,1
Velachery,2 bhk,1562,1,99.4122,Chennai,2
KK Nagar,4 bhk,2371,2,127.3218,Chennai,4
Chrompet,1 bhk,991,1,86.8842,Chennai,1
Karapakkam,2 bhk,1582,2,81.9125,Chennai,2
Karapakkam,2 bhk,1348,2,120.85,Chennai,2
KK Nagar,3 bhk,1933,2,117.4062,Chennai,3
Velachery,2 bhk,1737,1,93.4157,Chennai,2
KK Nagar,4 bhk,2335,2,187.5832,Chennai,4
Anna Nagar,2 bhk,1946,1,145.5655,Chennai,2
Anna Nagar,1 bhk,1554,1,128.9365,Chennai,1
Chrompet,1 bhk,1039,1,73.5278,Chennai,1
KK Nagar,2 bhk,1703,1,162.91,Chennai,2
Chrompet,1 bhk,883,1,79.7535,Chennai,1
Chrompet,2 bhk,1226,1,98.648,Chennai,2
Anna Nagar,2 bhk,1867,1,117.1312,Chennai,2
T Nagar,2 bhk,1950,1,127.5528,Chennai,2
Chrompet,1 bhk,1062,1,99.8714,Chennai,1
Chrompet,1 bhk,870,1,91.9865,Chennai,1
Chrompet,1 bhk,1032,1,105.1444,Chennai,1
Adyar,1 bhk,1015,1,120.9005,Chennai,1
KK Nagar,4 bhk,2289,2,129.6476,Chennai,4
Adyar,1 bhk,785,1,88.8936,Chennai,1
Adyar,1 bhk,878,1,82.1698,Chennai,1
T Nagar,2 bhk,1884,1,148.4475,Chennai,2
Adyar,1 bhk,852,1,106.4417,Chennai,1
Karapakkam,1 bhk,1155,1,72.77375,Chennai,1
Anna Nagar,1 bhk,1650,1,118.7973,Chennai,1
Velachery,3 bhk,1831,2,108.4924,Chennai,3
T Nagar,1 bhk,1509,1,105.0406,Chennai,1
Karapakkam,2 bhk,1389,2,109.895,Chennai,2
Chrompet,1 bhk,1149,1,91.827,Chennai,1
KK Nagar,2 bhk,1402,1,109.6012,Chennai,2
Anna Nagar,1 bhk,1781,1,129.684,Chennai,1
KK Nagar,2 bhk,1632,1,92.0816,Chennai,2
T Nagar,1 bhk,1604,1,180.9649,Chennai,1
Chrompet,2 bhk,1220,1,91.9125,Chennai,2
Anna Nagar,1 bhk,1616,1,146.7321,Chennai,1
Chrompet,1 bhk,1015,1,83.9425,Chennai,1
Velachery,2 bhk,1769,1,89.9359,Chennai,2
Chrompet,2 bhk,1264,1,94.5265,Chennai,2
Velachery,3 bhk,1941,2,100.9476,Chennai,3
Chrompet,2 bhk,1269,1,83.5038,Chennai,2
Karapakkam,2 bhk,1650,2,92.88,Chennai,2
T Nagar,1 bhk,1639,1,136.6802,Chennai,1
Velachery,3 bhk,1939,2,144.1232,Chennai,3
Velachery,3 bhk,1908,2,162.222,Chennai,3
Chrompet,1 bhk,1142,1,116.5754,Chennai,1
Chrompet,1 bhk,949,1,84.4488,Chennai,1
Chrompet,1 bhk,787,1,100.2965,Chennai,1
Karapakkam,1 bhk,1316,1,88.44,Chennai,1
KK Nagar,3 bhk,2060,2,180.3558,Chennai,3
Chrompet,1 bhk,976,1,91.0237,Chennai,1
Karapakkam,2 bhk,1357,2,111.9975,Chennai,2
KK Nagar,4 bhk,2428,2,186.5792,Chennai,4
Chrompet,2 bhk,1201,1,146.476,Chennai,2
Velachery,2 bhk,1634,1,89.7794,Chennai,2
Adyar,1 bhk,1097,1,128.78485,Chennai,1
Anna Nagar,1 bhk,1542,1,114.438,Chennai,1
Adyar,1 bhk,795,1,62.5335,Chennai,1
Velachery,2 bhk,1656,1,134.7047,Chennai,2
Karapakkam,1 bhk,1173,1,72.82,Chennai,1
Chrompet,1 bhk,999,1,114.8665,Chennai,1
Chrompet,1 bhk,1002,1,92.9544,Chennai,1
Velachery,3 bhk,1873,2,113.9553,Chennai,3
Karapakkam,1 bhk,670,1,56.9825,Chennai,1
KK Nagar,2 bhk,1355,1,129.9744,Chennai,2
KK Nagar,3 bhk,1942,2,164.7064,Chennai,3
KK Nagar,4 bhk,2225,2,103.1114,Chennai,4
KK Nagar,2 bhk,1540,1,85.2118,Chennai,2
Anna Nagar,1 bhk,1677,1,113.708,Chennai,1
KK Nagar,4 bhk,2453,2,138.6678,Chennai,4
Adyar,2 bhk,1248,2,110.51205,Chennai,2
Chrompet,2 bhk,1290,1,94.4905,Chennai,2
Adyar,1 bhk,854,1,119.4141,Chennai,1
Karapakkam,1 bhk,1080,1,58.1125,Chennai,1
Chrompet,1 bhk,704,1,82.0945,Chennai,1
Karapakkam,1 bhk,525,1,30.81375,Chennai,1
Velachery,3 bhk,1837,2,102.0644,Chennai,3
KK Nagar,4 bhk,2284,2,183.5268,Chennai,4
Chrompet,1 bhk,876,1,74.828,Chennai,1
Chrompet,1 bhk,813,1,105.1205,Chennai,1
Karapakkam,1 bhk,1246,1,81.025,Chennai,1
KK Nagar,2 bhk,1410,1,98.2252,Chennai,2
T Nagar,2 bhk,1962,1,143.6502,Chennai,2
Anna Nagar,1 bhk,1710,1,107.711,Chennai,1
Chrompet,1 bhk,867,1,109.942,Chennai,1
Velachery,2 bhk,1727,1,155.6457,Chennai,2
Karapakkam,1 bhk,1101,1,39.48,Chennai,1
Anna Nagar,1 bhk,1721,1,113.278,Chennai,1
Anna Nagar,1 bhk,1623,1,129.2913,Chennai,1
Anna Nagar,1 bhk,1684,1,126.0689,Chennai,1
Anna Nagar,1 bhk,1671,1,185.6858,Chennai,1
Chrompet,2 bhk,1279,1,93.1333,Chennai,2
KK Nagar,2 bhk,1737,1,152.4658,Chennai,2
Anna Nagar,1 bhk,1719,1,191.1017,Chennai,1
Velachery,2 bhk,1543,1,83.7911,Chennai,2
KK Nagar,2 bhk,1650,1,149.1716,Chennai,2
KK Nagar,4 bhk,2454,2,198.248,Chennai,4
Velachery,2 bhk,1631,1,127.4669,Chennai,2
Anna Nagar,2 bhk,1823,1,151.8125,Chennai,2
KK Nagar,3 bhk,1879,2,114.447,Chennai,3
Chrompet,1 bhk,862,1,71.846,Chennai,1
Chrompet,1 bhk,1197,1,84.162,Chennai,1
Karapakkam,1 bhk,1187,1,121.03,Chennai,1
Karapakkam,2 bhk,1409,2,93.06125,Chennai,2
Velachery,2 bhk,1696,1,89.2905,Chennai,2
Karapakkam,1 bhk,1075,1,103.085,Chennai,1
Chrompet,1 bhk,1113,1,140.7775,Chennai,1
Adyar,1 bhk,1027,1,110.0802,Chennai,1
Chrompet,1 bhk,777,1,75.7759,Chennai,1
Karapakkam,2 bhk,1657,2,72.7925,Chennai,2
Karapakkam,2 bhk,1681,2,82.24125,Chennai,2
Adyar,1 bhk,1061,1,94.10965,Chennai,1
Karapakkam,1 bhk,1301,1,67.00125,Chennai,1
Chrompet,1 bhk,762,1,90.0079,Chennai,1
Karapakkam,1 bhk,1046,1,44.3275,Chennai,1
KK Nagar,4 bhk,2423,2,196.2234,Chennai,4
Chrompet,1 bhk,940,1,104.435,Chennai,1
Velachery,3 bhk,1971,2,181.7122,Chennai,3
Chrompet,1 bhk,851,1,125.602,Chennai,1
Velachery,3 bhk,1867,2,91.4605,Chennai,3
Anna Nagar,2 bhk,1858,1,137.1958,Chennai,2
Karapakkam,1 bhk,1176,1,66.26,Chennai,1
Adyar,1 bhk,1144,1,87.3767,Chennai,1
Karapakkam,1 bhk,719,1,55.39,Chennai,1
KK Nagar,1 bhk,1308,1,118.611,Chennai,1
Chrompet,1 bhk,1096,1,100.3972,Chennai,1
T Nagar,2 bhk,1881,1,210.7776,Chennai,2
Anna Nagar,1 bhk,1601,1,191.4786,Chennai,1
Velachery,2 bhk,1638,1,137.1391,Chennai,2
Karapakkam,2 bhk,1538,2,74.4375,Chennai,2
Chrompet,1 bhk,724,1,70.3473,Chennai,1
Velachery,2 bhk,1692,1,88.403,Chennai,2
KK Nagar,2 bhk,1650,1,142.6536,Chennai,2
Karapakkam,1 bhk,1089,1,84.39,Chennai,1
Velachery,2 bhk,1528,1,86.4359,Chennai,2
T Nagar,1 bhk,1512,1,113.5669,Chennai,1
KK Nagar,3 bhk,1790,2,149.8528,Chennai,3
Adyar,1 bhk,711,1,83.94815,Chennai,1
Chrompet,1 bhk,1174,1,96.2265,Chennai,1
Karapakkam,1 bhk,866,1,97.385,Chennai,1
Adyar,1 bhk,1082,1,152.4222,Chennai,1
Karapakkam,1 bhk,684,1,43.895,Chennai,1
Chrompet,1 bhk,913,1,115.9705,Chennai,1
Karapakkam,1 bhk,624,1,61.3975,Chennai,1
Chrompet,1 bhk,762,1,64.876,Chennai,1
Velachery,2 bhk,1722,1,95.4539,Chennai,2
Adyar,2 bhk,1223,2,86.3689,Chennai,2
KK Nagar,3 bhk,1822,2,155.0572,Chennai,3
Anna Nagar,1 bhk,1793,1,132.6337,Chennai,1
Velachery,2 bhk,1742,1,128.3444,Chennai,2
KK Nagar,3 bhk,1990,2,117.8096,Chennai,3
Karapakkam,1 bhk,614,1,48.775,Chennai,1
Karapakkam,2 bhk,1654,2,75.39,Chennai,2
Adyar,2 bhk,1231,2,108.4134,Chennai,2
Chrompet,1 bhk,802,1,107.567,Chennai,1
T Nagar,2 bhk,1984,1,131.4499,Chennai,2
Chrompet,1 bhk,868,1,92.1616,Chennai,1
KK Nagar,2 bhk,1445,1,96.9526,Chennai,2
Chrompet,1 bhk,888,1,86.886,Chennai,1
Chrompet,1 bhk,1052,1,88.6349,Chennai,1
Chrompet,1 bhk,703,1,113.2105,Chennai,1
Karapakkam,1 bhk,1034,1,90.3125,Chennai,1
T Nagar,1 bhk,1561,1,121.904,Chennai,1
Anna Nagar,1 bhk,1554,1,181.2223,Chennai,1
Adyar,1 bhk,1089,1,75.25505,Chennai,1
Chrompet,1 bhk,885,1,82.29,Chennai,1
KK Nagar,2 bhk,1689,1,98.9688,Chennai,2
Karapakkam,1 bhk,782,1,59.905,Chennai,1
Anna Nagar,2 bhk,1837,1,224.6506,Chennai,2
Chrompet,1 bhk,1121,1,85.168,Chennai,1
KK Nagar,3 bhk,1974,2,159.8258,Chennai,3
Chrompet,1 bhk,704,1,71.7698,Chennai,1
Karapakkam,2 bhk,1412,2,87.8425,Chennai,2
Chrompet,2 bhk,1237,1,96.3244,Chennai,2
KK Nagar,2 bhk,1549,1,134.5992,Chennai,2
Chrompet,1 bhk,968,1,75.439,Chennai,1
Velachery,2 bhk,1500,1,91.7127,Chennai,2
KK Nagar,3 bhk,1784,2,156.8854,Chennai,3
Anna Nagar,2 bhk,1952,1,216.9089,Chennai,2
Adyar,1 bhk,1135,1,77.89175,Chennai,1
T Nagar,2 bhk,1973,1,136.1416,Chennai,2
Chrompet,1 bhk,982,1,77.2685,Chennai,1
KK Nagar,3 bhk,2178,2,168.03,Chennai,3
Anna Nagar,1 bhk,1793,1,133.9573,Chennai,1
Velachery,2 bhk,1769,1,69.0642,Chennai,2
Chrompet,1 bhk,918,1,84.7741,Chennai,1
T Nagar,2 bhk,1914,1,144.5688,Chennai,2
Karapakkam,1 bhk,824,1,66.715,Chennai,1
Chrompet,2 bhk,1249,1,98.3338,Chennai,2
KK Nagar,2 bhk,1755,1,96.356,Chennai,2
Velachery,2 bhk,1693,1,149.257,Chennai,2
Karapakkam,1 bhk,707,1,31.725,Chennai,1
Velachery,2 bhk,1677,1,96.3277,Chennai,2
KK Nagar,3 bhk,1954,2,123.7342,Chennai,3
Karapakkam,1 bhk,1224,1,76.0675,Chennai,1
T Nagar,2 bhk,1931,1,219.6091,Chennai,2
KK Nagar,2 bhk,1726,1,149.9016,Chennai,2
Adyar,1 bhk,800,1,58.19195,Chennai,1
Karapakkam,2 bhk,1617,2,48.2475,Chennai,2
KK Nagar,2 bhk,1562,1,114.868,Chennai,2
Chrompet,1 bhk,806,1,82.7822,Chennai,1
Velachery,2 bhk,1693,1,63.8264,Chennai,2
Chrompet,1 bhk,1187,1,83.8919,Chennai,1
Karapakkam,1 bhk,895,1,77.44625,Chennai,1
T Nagar,2 bhk,1810,1,134.5113,Chennai,2
Karapakkam,1 bhk,575,1,30.9025,Chennai,1
KK Nagar,4 bhk,2351,2,185.1508,Chennai,4
Chrompet,1 bhk,1196,1,91.5977,Chennai,1
Velachery,2 bhk,1685,1,73.4454,Chennai,2
Velachery,2 bhk,1603,1,103.531,Chennai,2
Chrompet,2 bhk,1275,1,141.4925,Chennai,2
Karapakkam,1 bhk,1119,1,66.1525,Chennai,1
Chrompet,1 bhk,1167,1,81.7185,Chennai,1
Chrompet,2 bhk,1229,1,91.674,Chennai,2
Karapakkam,1 bhk,1297,1,68.35375,Chennai,1
Anna Nagar,1 bhk,1510,1,125.3792,Chennai,1
Adyar,1 bhk,717,1,81.27405,Chennai,1
Karapakkam,1 bhk,872,1,57.635,Chennai,1
Chrompet,2 bhk,1260,1,125.5515,Chennai,2
Karapakkam,1 bhk,1020,1,62.005,Chennai,1
Chrompet,2 bhk,1232,1,121.5795,Chennai,2
Karapakkam,2 bhk,1538,2,80.4175,Chennai,2
Velachery,2 bhk,1626,1,120.6233,Chennai,2
Velachery,3 bhk,1923,2,102.4911,Chennai,3
Karapakkam,1 bhk,799,1,42.9525,Chennai,1
Anna Nagar,2 bhk,1978,1,223.5104,Chennai,2
Karapakkam,2 bhk,1548,2,85.8375,Chennai,2
Karapakkam,2 bhk,1670,2,115.6775,Chennai,2
Chrompet,2 bhk,1211,1,102.8782,Chennai,2
Karapakkam,2 bhk,1501,2,110.0325,Chennai,2
Velachery,2 bhk,1573,1,82.2942,Chennai,2
T Nagar,1 bhk,1643,1,189.4642,Chennai,1
Adyar,1 bhk,795,1,82.5879,Chennai,1
Anna Nagar,1 bhk,1514,1,127.7633,Chennai,1
Chrompet,1 bhk,1058,1,94.3715,Chennai,1
T Nagar,1 bhk,1645,1,114.6992,Chennai,1
KK Nagar,4 bhk,2370,2,188.9358,Chennai,4
Karapakkam,1 bhk,903,1,103.2425,Chennai,1
Adyar,1 bhk,961,1,97.2424,Chennai,1
T Nagar,2 bhk,1843,1,142.4407,Chennai,2
Karapakkam,1 bhk,1091,1,110.8925,Chennai,1
Adyar,1 bhk,991,1,96.5275,Chennai,1
Chrompet,1 bhk,1195,1,146.8475,Chennai,1
Anna Nagar,2 bhk,1814,1,206.5653,Chennai,2
Adyar,1 bhk,1110,1,149.91115,Chennai,1
Chrompet,2 bhk,1206,1,158.7935,Chennai,2
Chrompet,1 bhk,1114,1,107.1203,Chennai,1
Velachery,2 bhk,1677,1,102.6057,Chennai,2
Karapakkam,2 bhk,1553,2,111.2675,Chennai,2
Karapakkam,2 bhk,1650,2,76.3875,Chennai,2
KK Nagar,3 bhk,2042,2,169.903,Chennai,3
T Nagar,2 bhk,1852,1,203.0189,Chennai,2
Anna Nagar,2 bhk,1911,1,133.8235,Chennai,2
Chrompet,1 bhk,929,1,92.167,Chennai,1
Anna Nagar,2 bhk,1872,1,148.7676,Chennai,2
Velachery,2 bhk,1727,1,105.0687,Chennai,2
Velachery,2 bhk,1740,1,151.0681,Chennai,2
Chrompet,1 bhk,773,1,74.7185,Chennai,1
Adyar,1 bhk,1059,1,67.87275,Chennai,1
Karapakkam,1 bhk,873,1,46.1375,Chennai,1
Velachery,3 bhk,1836,2,104.0679,Chennai,3
Chrompet,1 bhk,1119,1,97.2215,Chennai,1
Adyar,1 bhk,786,1,58.50985,Chennai,1
T Nagar,1 bhk,1741,1,139.2572,Chennai,1
Chrompet,1 bhk,1174,1,123.1615,Chennai,1
Karapakkam,2 bhk,1697,2,74.5975,Chennai,2
Anna Nagar,1 bhk,1766,1,133.6614,Chennai,1
T Nagar,1 bhk,1646,1,126.1996,Chennai,1
KK Nagar,3 bhk,1999,2,167.9678,Chennai,3
Karapakkam,1 bhk,1071,1,71.31,Chennai,1
Chrompet,1 bhk,834,1,71.3933,Chennai,1
Adyar,1 bhk,674,1,70.27585,Chennai,1
KK Nagar,2 bhk,1740,1,97.264,Chennai,2
Karapakkam,2 bhk,1388,2,118.34,Chennai,2
KK Nagar,3 bhk,1897,2,103.6974,Chennai,3
Karapakkam,2 bhk,1623,2,79.3075,Chennai,2
Karapakkam,1 bhk,1074,1,72.6075,Chennai,1
Chrompet,1 bhk,1049,1,108.4288,Chennai,1
Karapakkam,1 bhk,1142,1,54.8325,Chennai,1
Karapakkam,1 bhk,1332,1,64.63,Chennai,1
Chrompet,1 bhk,996,1,84.4477,Chennai,1
Adyar,1 bhk,702,1,59.3598,Chennai,1
Chrompet,1 bhk,724,1,84.1288,Chennai,1
KK Nagar,4 bhk,2310,2,129.8672,Chennai,4
Chrompet,2 bhk,1268,1,79.686,Chennai,2
Anna Nagar,2 bhk,1876,1,210.474,Chennai,2
Karapakkam,1 bhk,585,1,46.35625,Chennai,1
Anna Nagar,2 bhk,1816,1,122.8601,Chennai,2
Velachery,2 bhk,1588,1,96.1636,Chennai,2
Chrompet,1 bhk,728,1,61.675,Chennai,1
Chrompet,1 bhk,1063,1,82.154,Chennai,1
Karapakkam,1 bhk,1156,1,82.2425,Chennai,1
KK Nagar,3 bhk,2014,2,124.5928,Chennai,3
Velachery,2 bhk,1514,1,88.7745,Chennai,2
Adyar,1 bhk,793,1,90.1355,Chennai,1
Velachery,2 bhk,1633,1,101.1354,Chennai,2
KK Nagar,1 bhk,1307,1,124.1548,Chennai,1
Chrompet,1 bhk,1006,1,78.213,Chennai,1
Karapakkam,1 bhk,1289,1,74.60125,Chennai,1
Chrompet,1 bhk,921,1,103.0855,Chennai,1
Karapakkam,2 bhk,1500,2,80.3775,Chennai,2
KK Nagar,3 bhk,2156,2,113.7404,Chennai,3
Velachery,2 bhk,1726,1,92.5111,Chennai,2
Karapakkam,2 bhk,1493,2,138.6175,Chennai,2
Chrompet,1 bhk,830,1,76.04,Chennai,1
T Nagar,2 bhk,1953,1,118.2606,Chennai,2
Karapakkam,1 bhk,751,1,63.4825,Chennai,1
Adyar,2 bhk,1230,2,147.3712,Chennai,2
KK Nagar,4 bhk,2254,2,128.6322,Chennai,4
Velachery,2 bhk,1550,1,99.9492,Chennai,2
Karapakkam,1 bhk,877,1,71.05875,Chennai,1
T Nagar,1 bhk,1510,1,174.1497,Chennai,1
Velachery,3 bhk,1811,2,110.6674,Chennai,3
Chrompet,2 bhk,1269,1,136.7015,Chennai,2
Velachery,3 bhk,1908,2,145.8088,Chennai,3
Karapakkam,1 bhk,1306,1,50.2925,Chennai,1
Chrompet,1 bhk,1117,1,98.686,Chennai,1
Velachery,2 bhk,1754,1,143.443,Chennai,2
Adyar,1 bhk,1066,1,119.02185,Chennai,1
Velachery,2 bhk,1661,1,125.7507,Chennai,2
Karapakkam,1 bhk,1305,1,72.18625,Chennai,1
Velachery,2 bhk,1533,1,95.7791,Chennai,2
Karapakkam,1 bhk,1115,1,42.24375,Chennai,1
Chrompet,1 bhk,837,1,83.1594,Chennai,1
Velachery,3 bhk,1892,2,101.4698,Chennai,3
Chrompet,1 bhk,797,1,71.8064,Chennai,1
Adyar,1 bhk,741,1,88.6129,Chennai,1
Chrompet,1 bhk,726,1,90.5435,Chennai,1
Chrompet,1 bhk,1017,1,90.3135,Chennai,1
Karapakkam,1 bhk,1125,1,71.63,Chennai,1
T Nagar,2 bhk,1993,1,147.9694,Chennai,2
T Nagar,2 bhk,1840,1,140.1687,Chennai,2
Karapakkam,2 bhk,1481,2,71.2925,Chennai,2
Chrompet,1 bhk,811,1,115.316,Chennai,1
Chrompet,1 bhk,1191,1,96.3142,Chennai,1
Anna Nagar,1 bhk,1690,1,134.9806,Chennai,1
Karapakkam,1 bhk,682,1,53.7475,Chennai,1
Karapakkam,1 bhk,516,1,63.185,Chennai,1
Anna Nagar,1 bhk,1634,1,122.1789,Chennai,1
Anna Nagar,1 bhk,1655,1,141.1968,Chennai,1
Karapakkam,1 bhk,806,1,81.59,Chennai,1
Karapakkam,1 bhk,782,1,45.0425,Chennai,1
KK Nagar,3 bhk,1880,2,171.3436,Chennai,3
Velachery,3 bhk,1838,2,150.8655,Chennai,3
Chrompet,1 bhk,1061,1,86.6032,Chennai,1
Karapakkam,1 bhk,824,1,55.165,Chennai,1
Chrompet,1 bhk,720,1,98.154,Chennai,1
Velachery,3 bhk,1818,2,157.6942,Chennai,3
Karapakkam,1 bhk,561,1,63.75,Chennai,1
Chrompet,1 bhk,1111,1,142.483,Chennai,1
Anna Nagar,2 bhk,1884,1,127.1943,Chennai,2
KK Nagar,2 bhk,1413,1,94.7204,Chennai,2
KK Nagar,3 bhk,2047,2,171.5234,Chennai,3
KK Nagar,4 bhk,2443,2,112.646,Chennai,4
T Nagar,1 bhk,1770,1,202.1291,Chennai,1
KK Nagar,4 bhk,2340,2,120.4142,Chennai,4
Chrompet,2 bhk,1293,1,98.154,Chennai,2
